purchase_id;partner_id;client_id;city_id;promotion_id;category_id;purchase_date;price;quantity;status
479;2;790;7;3;3;2020-10-05;190.00;8.00;2
480;0;157;1;0;0;2020-08-04;100.00;6.00;1
481;2;100;7;2;2;2020-08-31;145.00;5.00;1
482;0;284;0;1;1;2020-09-01;115.00;1.00;1
483;1;572;4;0;0;2020-07-22;210.00;8.00;1
484;1;461;4;1;1;2020-04-28;70.00;1.00;1
485;3;677;2;1;1;2020-09-25;150.00;3.00;1
486;0;897;0;2;2;2020-05-08;425.00;7.00;1
487;0;992;5;3;3;2020-05-04;80.00;5.00;1
488;3;684;1;3;3;2020-05-16;345.00;2.00;1
489;2;212;1;2;2;2020-08-24;25.00;5.00;2
490;0;374;0;0;0;2020-04-29;5.00;5.00;1
491;3;255;6;3;3;2020-09-30;40.00;3.00;1
492;0;774;6;2;2;2020-10-19;205.00;8.00;1
493;2;906;2;3;3;2020-06-29;45.00;3.00;1
494;3;504;5;0;0;2020-09-18;205.00;1.00;3
495;1;41;6;2;2;2020-08-04;370.00;9.00;1
496;1;984;7;0;0;2020-04-23;205.00;2.00;1
497;2;634;1;1;1;2020-09-03;495.00;9.00;1
498;3;251;3;2;2;2020-08-03;485.00;5.00;1
499;0;184;4;2;2;2020-07-01;380.00;4.00;1
500;2;767;8;2;2;2020-04-24;75.00;1.00;1
501;0;336;1;0;0;2020-05-10;450.00;3.00;1
502;0;981;1;1;1;2020-05-28;100.00;9.00;1
503;2;954;0;2;2;2020-06-29;205.00;2.00;1
504;2;136;5;0;0;2020-10-21;420.00;5.00;1
505;0;854;7;3;3;2020-06-08;450.00;4.00;1
506;1;113;0;2;2;2020-08-09;235.00;5.00;1
507;3;634;8;1;1;2020-05-11;180.00;6.00;3
508;2;499;4;3;3;2020-03-25;245.00;4.00;2
509;3;17;7;0;0;2020-04-15;265.00;2.00;1
510;3;712;8;0;0;2020-05-04;465.00;1.00;2
511;0;854;0;2;2;2020-06-17;455.00;7.00;3
512;3;893;5;3;3;2020-07-24;145.00;2.00;1
513;3;738;2;2;2;2020-06-25;205.00;2.00;1
514;1;910;2;0;0;2020-03-11;255.00;9.00;1
515;3;117;2;2;2;2020-06-28;5.00;6.00;1
516;1;118;6;3;3;2020-10-11;230.00;9.00;1
517;2;11;8;2;2;2020-10-17;55.00;3.00;1
518;2;204;1;1;1;2020-10-25;95.00;2.00;1
519;1;21;1;3;3;2020-06-03;45.00;2.00;2
520;1;101;1;3;3;2020-07-02;20.00;4.00;1
521;1;388;2;1;1;2020-04-10;370.00;7.00;1
522;3;344;8;1;1;2020-06-05;260.00;1.00;1
523;2;737;0;1;1;2020-08-06;120.00;5.00;1
524;1;753;7;1;1;2020-08-19;395.00;1.00;1
525;2;792;4;3;3;2020-10-15;195.00;1.00;1
526;2;799;7;3;3;2020-04-20;425.00;8.00;1
527;3;393;2;2;2;2020-05-09;180.00;8.00;1
528;1;250;6;3;3;2020-08-10;200.00;2.00;1
529;1;536;0;1;1;2020-07-01;220.00;6.00;1
530;0;192;4;1;1;2020-04-23;340.00;6.00;1
531;2;833;6;0;0;2020-04-24;480.00;6.00;1
532;3;433;4;3;3;2020-09-26;25.00;3.00;1
533;3;559;4;2;2;2020-03-19;185.00;7.00;1
534;3;754;3;2;2;2020-04-30;495.00;5.00;1
535;1;196;4;2;2;2020-05-10;105.00;9.00;1
536;1;734;8;1;1;2020-09-20;240.00;8.00;1
537;3;889;6;3;3;2020-04-17;210.00;5.00;1
538;0;310;7;1;1;2020-05-17;190.00;8.00;1
539;3;923;0;1;1;2020-03-31;125.00;6.00;1
540;2;235;8;3;3;2020-10-07;185.00;6.00;1
541;0;833;4;0;0;2020-09-17;140.00;3.00;1
542;3;680;1;3;3;2020-05-09;55.00;5.00;1
543;2;916;1;0;0;2020-08-29;195.00;6.00;2
544;3;850;3;1;1;2020-07-05;175.00;4.00;1
545;1;851;6;1;1;2020-06-06;465.00;1.00;1
546;0;862;2;3;3;2020-05-08;295.00;2.00;1
547;3;459;5;3;3;2020-10-28;230.00;6.00;1
548;0;638;0;1;1;2020-08-10;35.00;7.00;1
549;1;113;0;3;3;2020-03-09;310.00;3.00;1
550;2;703;4;3;3;2020-05-22;360.00;6.00;1
551;2;536;4;0;0;2020-05-11;40.00;6.00;1
552;2;604;6;1;1;2020-10-16;150.00;9.00;1
553;3;657;2;1;1;2020-09-01;25.00;4.00;1
554;2;720;6;0;0;2020-06-27;350.00;6.00;1
555;1;890;3;1;1;2020-08-23;105.00;4.00;1
556;3;756;6;3;3;2020-09-01;395.00;8.00;1
557;2;506;4;3;3;2020-07-22;30.00;4.00;1
558;3;345;5;0;0;2020-08-20;10.00;2.00;1
559;1;831;6;3;3;2020-10-21;360.00;5.00;1
560;0;387;5;0;0;2020-06-20;110.00;5.00;1
561;3;479;8;0;0;2020-06-13;180.00;4.00;1
562;2;367;5;0;0;2020-10-31;280.00;5.00;1
563;3;416;1;2;2;2020-05-31;170.00;8.00;1
564;3;181;3;0;0;2020-08-12;340.00;1.00;1
565;3;762;2;1;1;2020-03-07;490.00;3.00;1
566;3;341;8;2;2;2020-05-13;450.00;5.00;1
567;0;702;0;3;3;2020-10-06;285.00;4.00;1
568;0;161;7;3;3;2020-05-06;115.00;5.00;1
569;0;443;3;3;3;2020-10-24;270.00;7.00;1
570;3;63;8;3;3;2020-06-09;455.00;5.00;1
571;3;849;5;1;1;2020-08-07;205.00;8.00;1
572;0;998;7;0;0;2020-07-24;220.00;1.00;1
573;2;730;8;3;3;2020-10-02;170.00;4.00;1
574;0;557;1;2;2;2020-08-28;150.00;9.00;1
575;2;612;1;1;1;2020-08-05;50.00;4.00;1
576;2;284;4;2;2;2020-09-21;360.00;7.00;1
577;1;655;0;3;3;2020-07-09;470.00;8.00;1
578;1;457;7;3;3;2020-10-07;340.00;6.00;1
579;2;664;8;0;0;2020-06-15;225.00;7.00;1
580;0;34;1;3;3;2020-07-29;315.00;4.00;1
581;2;34;1;1;1;2020-09-26;265.00;7.00;1
582;0;526;3;0;0;2020-08-03;290.00;8.00;1
583;0;992;6;3;3;2020-09-04;90.00;9.00;2
584;2;368;1;1;1;2020-07-11;345.00;9.00;1
585;0;793;1;1;1;2020-06-13;205.00;4.00;1
586;3;756;1;1;1;2020-10-07;215.00;3.00;1
587;3;841;5;0;0;2020-09-20;30.00;8.00;1
588;1;729;4;3;3;2020-08-10;60.00;2.00;1
589;1;316;6;2;2;2020-08-20;205.00;4.00;1
590;2;539;1;0;0;2020-06-14;180.00;5.00;1
591;1;950;4;1;1;2020-09-21;475.00;8.00;1
592;2;537;8;2;2;2020-08-01;335.00;5.00;1
593;1;473;1;1;1;2020-09-07;260.00;4.00;1
594;3;157;6;3;3;2020-07-16;160.00;9.00;1
595;1;61;1;2;2;2020-10-06;395.00;5.00;2
596;0;319;3;1;1;2020-03-14;465.00;2.00;1
597;1;937;2;3;3;2020-06-16;460.00;2.00;2
598;3;126;3;3;3;2020-09-08;110.00;1.00;1
599;2;820;0;2;2;2020-10-29;90.00;4.00;1
600;0;625;0;3;3;2020-06-27;485.00;6.00;1
601;1;317;2;3;3;2020-03-24;495.00;8.00;1
602;2;23;2;0;0;2020-07-27;75.00;3.00;1
603;0;212;6;3;3;2020-07-27;275.00;2.00;1
604;1;620;8;3;3;2020-10-22;350.00;8.00;1
605;0;477;5;2;2;2020-06-21;100.00;8.00;3
606;1;382;1;2;2;2020-07-27;115.00;6.00;1
607;2;179;7;1;1;2020-06-18;155.00;7.00;1
608;3;109;0;3;3;2020-04-08;100.00;3.00;2
609;3;394;3;3;3;2020-10-19;115.00;3.00;1
610;2;599;5;3;3;2020-09-24;110.00;4.00;3
611;1;209;3;0;0;2020-05-25;200.00;7.00;1
612;0;466;8;0;0;2020-10-18;355.00;5.00;3
613;2;453;2;3;3;2020-09-17;15.00;3.00;1
614;0;580;2;0;0;2020-10-13;470.00;5.00;1
615;1;608;7;2;2;2020-10-13;305.00;2.00;1
616;1;239;4;0;0;2020-04-21;260.00;2.00;1
617;1;117;7;3;3;2020-09-27;320.00;6.00;1
618;3;148;7;2;2;2020-07-19;475.00;7.00;1
619;0;6;1;0;0;2020-10-17;85.00;9.00;1
620;2;522;5;0;0;2020-09-25;300.00;7.00;1
621;1;711;2;1;1;2020-03-09;495.00;7.00;1
622;3;646;2;2;2;2020-09-27;40.00;1.00;1
623;3;420;4;3;3;2020-04-08;195.00;6.00;3
624;3;65;3;3;3;2020-08-24;280.00;4.00;3
625;2;198;8;1;1;2020-10-29;65.00;4.00;1
626;1;400;2;3;3;2020-07-16;490.00;6.00;2
627;3;700;5;0;0;2020-07-18;445.00;1.00;1
628;1;71;6;0;0;2020-06-08;345.00;2.00;2
629;1;842;3;3;3;2020-06-13;280.00;1.00;1
630;3;639;6;0;0;2020-10-04;70.00;4.00;1
631;1;403;7;1;1;2020-08-12;325.00;8.00;1
632;0;707;3;1;1;2020-05-28;450.00;1.00;1
633;1;329;0;2;2;2020-08-10;310.00;8.00;1
634;2;17;4;3;3;2020-05-31;90.00;9.00;1
635;2;953;2;3;3;2020-03-05;375.00;1.00;1
636;3;418;4;0;0;2020-07-24;390.00;5.00;1
637;0;832;4;2;2;2020-08-17;10.00;6.00;1
638;3;522;1;1;1;2020-06-19;135.00;2.00;1
639;2;209;2;0;0;2020-04-23;410.00;9.00;1
640;0;482;2;1;1;2020-03-15;85.00;8.00;3
641;0;928;8;2;2;2020-04-20;150.00;6.00;1
642;0;841;8;1;1;2020-08-15;120.00;6.00;1
643;1;560;1;3;3;2020-10-01;95.00;3.00;1
644;1;192;0;2;2;2020-03-22;20.00;1.00;1
645;0;18;8;2;2;2020-05-14;135.00;2.00;1
646;3;925;1;2;2;2020-10-04;385.00;1.00;1
647;0;114;5;2;2;2020-06-02;495.00;3.00;1
648;1;81;8;1;1;2020-10-03;75.00;9.00;1
649;2;375;8;2;2;2020-10-17;70.00;9.00;1
650;2;215;7;3;3;2020-04-18;65.00;4.00;1
651;0;877;1;0;0;2020-07-06;55.00;5.00;1
652;2;460;6;0;0;2020-04-09;5.00;9.00;1
653;0;734;4;3;3;2020-08-03;110.00;8.00;1
654;0;679;6;3;3;2020-09-21;130.00;4.00;1
655;2;907;1;3;3;2020-03-09;370.00;8.00;1
656;0;850;2;3;3;2020-10-29;405.00;5.00;1
657;3;570;1;0;0;2020-03-22;170.00;5.00;1
658;0;68;0;3;3;2020-08-09;440.00;3.00;1
659;3;895;3;1;1;2020-10-03;70.00;7.00;1
660;0;148;5;3;3;2020-05-25;85.00;8.00;1
661;2;241;6;1;1;2020-09-21;100.00;9.00;1
662;0;670;4;0;0;2020-08-13;40.00;1.00;1
663;1;705;8;0;0;2020-05-06;430.00;8.00;1
664;3;633;8;1;1;2020-04-07;185.00;6.00;1
665;2;675;7;2;2;2020-06-02;240.00;1.00;1
666;0;642;8;2;2;2020-03-18;455.00;3.00;1
667;2;190;1;0;0;2020-08-06;460.00;9.00;1
668;0;737;4;0;0;2020-03-27;335.00;6.00;1
669;0;739;0;3;3;2020-10-30;220.00;2.00;1
670;2;341;7;2;2;2020-04-20;235.00;8.00;1
671;0;923;6;2;2;2020-05-02;90.00;2.00;1
672;1;635;6;2;2;2020-03-14;125.00;5.00;1
673;0;788;6;3;3;2020-09-28;275.00;1.00;1
674;2;875;1;2;2;2020-03-10;250.00;9.00;3
675;1;762;5;3;3;2020-10-01;295.00;7.00;1
676;1;125;6;2;2;2020-10-09;155.00;4.00;3
677;2;89;1;0;0;2020-10-18;80.00;1.00;1
678;3;796;3;2;2;2020-07-05;325.00;9.00;1
679;1;272;3;2;2;2020-08-01;280.00;6.00;1
680;1;277;1;1;1;2020-08-26;295.00;7.00;1
681;1;473;5;3;3;2020-04-12;150.00;1.00;1
682;1;571;0;0;0;2020-09-20;30.00;5.00;1
683;0;711;0;1;1;2020-04-06;150.00;4.00;1
684;0;243;6;0;0;2020-08-06;235.00;7.00;3
685;0;180;8;2;2;2020-05-10;460.00;8.00;1
686;0;303;1;1;1;2020-08-16;170.00;4.00;1
687;0;788;0;3;3;2020-09-24;280.00;7.00;1
688;0;17;1;2;2;2020-04-20;445.00;9.00;2
689;2;996;7;1;1;2020-06-26;340.00;2.00;1
690;2;874;1;3;3;2020-08-25;305.00;9.00;1
691;0;785;2;1;1;2020-08-17;70.00;1.00;1
692;3;336;1;0;0;2020-08-14;200.00;5.00;1
693;2;918;4;3;3;2020-09-16;495.00;3.00;1
694;0;584;7;1;1;2020-10-21;420.00;3.00;1
695;0;974;5;1;1;2020-08-24;340.00;3.00;1
696;3;192;2;2;2;2020-10-18;70.00;5.00;1
697;1;945;2;2;2;2020-08-07;390.00;6.00;1
698;0;852;7;1;1;2020-07-07;150.00;1.00;1
699;1;19;3;0;0;2020-09-13;70.00;5.00;1
700;1;364;2;3;3;2020-10-29;250.00;3.00;1
701;0;980;1;3;3;2020-03-30;285.00;5.00;1
702;2;813;7;3;3;2020-09-21;25.00;9.00;3
703;1;212;6;3;3;2020-09-03;160.00;9.00;3
704;1;215;8;0;0;2020-04-11;440.00;5.00;1
705;1;682;6;0;0;2020-04-27;455.00;9.00;1
706;3;67;8;3;3;2020-04-30;60.00;4.00;3
707;0;451;7;0;0;2020-05-26;15.00;8.00;1
708;3;491;7;0;0;2020-10-16;110.00;4.00;1
709;1;738;5;0;0;2020-08-27;195.00;5.00;1
710;2;885;3;3;3;2020-04-09;155.00;9.00;3
711;1;327;8;0;0;2020-04-10;100.00;5.00;2
712;2;635;5;3;3;2020-03-26;90.00;1.00;1
713;0;275;4;2;2;2020-07-01;330.00;2.00;1
714;1;128;7;1;1;2020-06-21;335.00;9.00;1
715;0;200;2;0;0;2020-07-10;495.00;6.00;1
716;0;609;5;1;1;2020-10-25;120.00;9.00;1
717;0;44;1;2;2;2020-10-23;155.00;2.00;1
718;1;557;8;3;3;2020-03-26;320.00;7.00;1
719;1;758;8;0;0;2020-09-19;170.00;1.00;1
720;3;690;5;3;3;2020-10-09;240.00;2.00;1
721;2;853;3;3;3;2020-06-03;40.00;5.00;1
722;3;23;7;2;2;2020-10-01;325.00;7.00;1
723;3;847;3;3;3;2020-05-14;495.00;6.00;1
724;2;717;3;1;1;2020-07-18;325.00;8.00;2
725;3;716;6;3;3;2020-03-19;495.00;3.00;1
726;2;104;6;1;1;2020-07-27;55.00;8.00;1
727;3;707;0;0;0;2020-07-13;495.00;8.00;1
728;0;577;4;3;3;2020-10-30;325.00;7.00;1
729;2;708;1;3;3;2020-03-29;365.00;1.00;1
730;3;775;7;0;0;2020-10-13;390.00;4.00;1
731;0;28;8;0;0;2020-04-07;420.00;3.00;1
732;1;291;6;2;2;2020-08-19;160.00;3.00;1
733;3;964;6;3;3;2020-06-16;400.00;4.00;1
734;3;570;7;3;3;2020-10-02;100.00;6.00;1
735;3;389;3;3;3;2020-10-17;230.00;4.00;1
736;2;189;2;0;0;2020-08-20;380.00;5.00;2
737;3;239;2;3;3;2020-07-27;455.00;9.00;1
738;0;995;1;3;3;2020-10-30;240.00;1.00;1
739;0;510;8;1;1;2020-07-27;90.00;5.00;1
740;3;451;1;2;2;2020-09-04;350.00;7.00;1
741;0;976;5;3;3;2020-06-10;120.00;2.00;1
742;0;592;6;0;0;2020-03-24;35.00;3.00;1
743;1;384;3;1;1;2020-10-01;15.00;8.00;2
744;0;982;0;0;0;2020-03-29;105.00;8.00;1
745;3;942;5;1;1;2020-09-28;440.00;4.00;1
746;3;657;8;1;1;2020-10-18;60.00;7.00;1
747;0;617;3;0;0;2020-08-01;370.00;9.00;1
748;1;816;2;0;0;2020-04-01;360.00;1.00;1
749;2;545;4;1;1;2020-06-26;440.00;6.00;2
750;1;598;0;2;2;2020-07-12;80.00;3.00;1
751;0;437;8;2;2;2020-07-15;75.00;4.00;1
752;2;101;7;2;2;2020-05-28;330.00;2.00;1
753;3;761;5;0;0;2020-04-04;325.00;6.00;1
754;0;841;4;1;1;2020-07-07;85.00;3.00;1
755;0;332;7;0;0;2020-08-04;150.00;9.00;3
756;0;250;6;3;3;2020-09-27;155.00;3.00;1
757;3;431;5;0;0;2020-08-30;205.00;3.00;1
758;0;86;4;0;0;2020-08-06;185.00;6.00;1
759;3;936;8;0;0;2020-04-19;410.00;5.00;1
760;0;291;4;3;3;2020-03-28;60.00;3.00;1
761;0;543;7;1;1;2020-09-01;330.00;5.00;1
762;2;506;3;0;0;2020-07-07;395.00;7.00;1
763;3;425;0;2;2;2020-07-06;155.00;4.00;1
764;3;249;8;3;3;2020-10-29;285.00;7.00;1
765;0;41;6;1;1;2020-10-23;135.00;9.00;1
766;0;820;2;3;3;2020-09-01;90.00;1.00;1
767;2;860;1;1;1;2020-05-20;235.00;6.00;1
768;2;190;5;2;2;2020-09-14;350.00;5.00;2
769;2;415;5;1;1;2020-08-15;200.00;2.00;1
770;2;537;7;3;3;2020-10-26;110.00;1.00;1
771;3;336;6;3;3;2020-08-01;335.00;1.00;1
772;0;565;8;1;1;2020-10-13;270.00;9.00;1
773;3;397;7;2;2;2020-06-07;410.00;9.00;1
774;3;93;6;2;2;2020-04-04;95.00;2.00;1
775;1;918;1;2;2;2020-05-18;390.00;6.00;1
776;3;807;5;2;2;2020-06-20;230.00;8.00;1
777;0;430;4;0;0;2020-10-03;485.00;1.00;1
778;3;660;7;1;1;2020-03-15;180.00;5.00;1
779;2;588;4;2;2;2020-09-27;335.00;8.00;1
780;3;86;2;3;3;2020-06-29;280.00;8.00;1
781;1;590;3;1;1;2020-08-19;435.00;1.00;1
782;3;481;6;2;2;2020-09-19;140.00;8.00;1
783;1;198;8;1;1;2020-04-25;300.00;8.00;1
784;2;785;1;2;2;2020-06-03;265.00;5.00;1
785;1;983;5;3;3;2020-07-13;350.00;4.00;1
786;2;575;8;2;2;2020-09-15;65.00;7.00;1
787;0;953;7;1;1;2020-10-28;250.00;4.00;1
788;2;532;3;0;0;2020-07-19;215.00;5.00;1
789;0;484;7;3;3;2020-03-28;150.00;6.00;2
790;3;168;4;2;2;2020-09-16;25.00;1.00;1
791;1;40;5;2;2;2020-07-18;225.00;4.00;1
792;2;581;4;1;1;2020-08-13;250.00;7.00;2
793;0;4;7;3;3;2020-05-27;315.00;8.00;1
794;2;200;8;3;3;2020-05-14;290.00;4.00;1
795;1;696;8;2;2;2020-07-05;210.00;9.00;1
796;2;186;5;1;1;2020-03-13;180.00;7.00;1
797;3;930;4;2;2;2020-04-03;90.00;6.00;1
798;3;628;1;2;2;2020-10-26;470.00;8.00;1
799;3;667;0;0;0;2020-03-10;345.00;9.00;1
800;1;294;1;3;3;2020-06-06;490.00;4.00;3
801;1;377;5;2;2;2020-09-08;90.00;1.00;1
802;3;668;1;0;0;2020-09-05;345.00;3.00;2
803;0;278;7;2;2;2020-07-26;395.00;6.00;1
804;0;574;8;0;0;2020-03-11;300.00;1.00;2
805;3;740;1;1;1;2020-07-02;260.00;6.00;1
806;3;988;2;1;1;2020-05-25;170.00;7.00;1
807;0;681;8;0;0;2020-05-28;125.00;1.00;3
808;3;165;6;3;3;2020-04-28;475.00;2.00;1
809;2;968;6;2;2;2020-05-04;480.00;8.00;1
810;1;670;5;3;3;2020-05-18;25.00;1.00;1
811;3;954;1;3;3;2020-10-26;155.00;6.00;1
812;2;487;3;3;3;2020-04-26;345.00;5.00;1
813;2;670;0;2;2;2020-09-30;40.00;1.00;1
814;3;321;8;3;3;2020-04-12;90.00;8.00;1
815;3;336;2;3;3;2020-03-08;55.00;4.00;1
816;0;685;5;1;1;2020-04-13;340.00;2.00;1
817;2;675;4;1;1;2020-08-17;265.00;6.00;1
818;1;368;7;2;2;2020-04-20;460.00;4.00;1
819;3;587;3;0;0;2020-05-28;225.00;3.00;1
820;3;645;8;2;2;2020-08-05;425.00;6.00;1
821;1;643;1;3;3;2020-08-04;95.00;2.00;1
822;3;633;0;1;1;2020-03-06;245.00;6.00;3
823;2;434;0;1;1;2020-08-21;445.00;5.00;1
824;3;357;5;0;0;2020-10-03;250.00;2.00;1
825;3;349;8;1;1;2020-09-12;40.00;1.00;1
826;2;182;8;2;2;2020-05-10;50.00;9.00;1
827;2;79;4;0;0;2020-09-28;105.00;2.00;1
828;3;449;7;0;0;2020-04-13;400.00;2.00;1
829;1;660;3;1;1;2020-09-18;5.00;5.00;1
830;2;17;2;0;0;2020-10-23;400.00;5.00;1
831;1;680;2;2;2;2020-09-23;235.00;3.00;1
832;1;434;3;0;0;2020-08-12;300.00;6.00;1
833;3;33;3;2;2;2020-06-04;180.00;6.00;1
834;2;157;4;3;3;2020-05-10;145.00;6.00;1
835;1;381;7;3;3;2020-06-10;115.00;7.00;3
836;0;781;3;1;1;2020-08-10;275.00;7.00;1
837;2;492;1;1;1;2020-10-27;135.00;1.00;1
838;0;290;5;1;1;2020-07-14;310.00;4.00;1
839;3;727;1;2;2;2020-06-29;365.00;5.00;3
840;2;78;7;1;1;2020-05-05;405.00;8.00;1
841;3;848;7;1;1;2020-04-17;95.00;2.00;1
842;1;768;4;3;3;2020-09-24;440.00;3.00;1
843;2;651;8;0;0;2020-09-17;90.00;3.00;1
844;1;204;2;1;1;2020-06-08;285.00;9.00;1
845;3;469;8;0;0;2020-07-27;400.00;2.00;1
846;0;740;2;1;1;2020-07-24;415.00;3.00;1
847;1;436;6;2;2;2020-07-22;275.00;2.00;1
848;0;864;7;1;1;2020-10-04;150.00;3.00;1
849;2;783;0;2;2;2020-04-01;270.00;9.00;1
850;2;124;7;0;0;2020-07-15;345.00;7.00;1
851;0;296;4;2;2;2020-05-19;20.00;2.00;1
852;1;118;7;0;0;2020-06-17;210.00;6.00;1
853;3;371;1;2;2;2020-05-19;135.00;6.00;1
854;0;375;1;3;3;2020-10-21;420.00;9.00;1
855;0;761;5;1;1;2020-09-26;210.00;8.00;1
856;3;588;6;2;2;2020-09-21;405.00;7.00;1
857;2;129;3;1;1;2020-10-28;480.00;5.00;1
858;1;948;0;2;2;2020-09-22;325.00;2.00;1
859;1;530;7;0;0;2020-07-03;10.00;2.00;1
860;0;91;5;2;2;2020-05-14;35.00;4.00;1
861;1;706;4;2;2;2020-06-30;330.00;9.00;2
862;3;341;6;3;3;2020-10-27;185.00;3.00;1
863;2;345;3;2;2;2020-09-07;240.00;3.00;1
864;0;20;1;3;3;2020-05-11;50.00;3.00;1
865;2;340;8;2;2;2020-09-03;185.00;5.00;1
866;2;543;7;1;1;2020-07-06;245.00;5.00;1
867;0;539;1;0;0;2020-09-02;450.00;3.00;1
868;3;780;6;2;2;2020-04-28;285.00;9.00;1
869;2;721;6;3;3;2020-10-02;205.00;6.00;1
870;3;544;2;2;2;2020-10-07;255.00;8.00;1
871;2;605;7;0;0;2020-10-02;365.00;2.00;1
872;2;861;6;0;0;2020-09-01;480.00;3.00;1
873;3;766;6;1;1;2020-06-07;60.00;5.00;1
874;0;434;5;2;2;2020-04-21;305.00;5.00;1
875;3;904;8;3;3;2020-03-21;310.00;5.00;1
876;2;146;6;1;1;2020-04-19;455.00;3.00;1
877;2;803;6;2;2;2020-04-21;210.00;5.00;1
878;0;255;6;1;1;2020-09-11;420.00;1.00;1
879;1;6;1;2;2;2020-09-23;155.00;8.00;1
880;1;267;6;0;0;2020-09-15;35.00;8.00;1
881;2;455;1;1;1;2020-07-02;255.00;5.00;1
882;1;52;2;2;2;2020-09-13;415.00;1.00;3
883;2;692;8;0;0;2020-05-25;405.00;7.00;1
884;0;953;0;3;3;2020-10-11;170.00;6.00;2
885;0;788;6;3;3;2020-07-13;130.00;2.00;1
886;1;330;6;2;2;2020-10-25;295.00;7.00;2
887;2;81;0;2;2;2020-09-18;215.00;6.00;1
888;0;344;7;3;3;2020-03-19;440.00;5.00;1
889;2;395;4;0;0;2020-04-29;15.00;2.00;1
890;1;32;5;0;0;2020-10-30;255.00;1.00;1
891;2;691;3;3;3;2020-03-10;305.00;9.00;1
892;3;695;0;0;0;2020-07-16;100.00;5.00;1
893;0;878;0;0;0;2020-09-04;115.00;6.00;1
894;2;846;3;3;3;2020-07-16;55.00;8.00;1
895;1;191;6;3;3;2020-07-28;335.00;2.00;1
896;2;310;6;3;3;2020-05-09;295.00;6.00;1
897;0;549;7;1;1;2020-09-26;270.00;4.00;1
898;2;80;0;1;1;2020-03-24;160.00;7.00;3
899;3;953;4;1;1;2020-06-06;480.00;6.00;1
900;1;344;8;0;0;2020-07-29;290.00;9.00;1
901;0;518;2;2;2;2020-10-04;310.00;5.00;1
902;1;148;5;1;1;2020-03-18;20.00;1.00;1
903;1;881;8;1;1;2020-04-14;150.00;9.00;1
904;1;518;6;1;1;2020-09-21;480.00;7.00;1
905;2;640;0;2;2;2020-04-25;250.00;6.00;1
906;1;903;0;2;2;2020-04-17;5.00;5.00;1
907;2;727;8;0;0;2020-10-22;465.00;4.00;1
908;0;369;2;0;0;2020-10-06;30.00;8.00;1
909;1;454;7;3;3;2020-09-08;160.00;4.00;1
910;1;712;0;3;3;2020-10-05;455.00;1.00;1
911;1;414;2;3;3;2020-10-09;80.00;9.00;1
912;2;623;0;1;1;2020-07-27;110.00;2.00;1
913;3;321;7;2;2;2020-09-02;135.00;4.00;1
914;3;112;7;2;2;2020-03-12;70.00;8.00;1
915;3;365;2;3;3;2020-07-08;15.00;9.00;1
916;0;66;6;3;3;2020-04-26;205.00;3.00;1
917;1;704;6;2;2;2020-04-18;70.00;5.00;1
918;2;1;3;3;3;2020-07-26;205.00;3.00;1
919;2;871;3;2;2;2020-06-26;340.00;3.00;1
920;3;992;6;1;1;2020-09-11;405.00;8.00;1
921;3;545;1;3;3;2020-06-27;85.00;3.00;2
922;0;687;0;0;0;2020-06-02;30.00;1.00;1
923;0;906;4;3;3;2020-07-30;345.00;3.00;1
924;2;564;7;0;0;2020-07-29;495.00;6.00;1
925;3;27;6;0;0;2020-09-18;300.00;7.00;1
926;1;848;5;2;2;2020-03-06;465.00;8.00;1
927;2;503;7;3;3;2020-03-24;310.00;6.00;1
928;1;699;3;0;0;2020-08-09;220.00;4.00;1
929;2;825;5;3;3;2020-09-17;450.00;7.00;1
930;1;470;8;3;3;2020-08-29;230.00;5.00;2
931;3;183;3;2;2;2020-09-23;15.00;7.00;1
932;2;691;8;3;3;2020-08-28;30.00;6.00;1
933;1;867;8;1;1;2020-07-02;120.00;9.00;1
934;1;962;7;3;3;2020-09-27;55.00;5.00;1
935;2;118;0;3;3;2020-10-26;5.00;5.00;1
936;3;261;4;2;2;2020-10-02;145.00;1.00;1
937;1;389;1;0;0;2020-05-29;185.00;8.00;1
938;3;390;8;1;1;2020-08-16;270.00;9.00;1
939;1;279;7;0;0;2020-09-25;495.00;8.00;1
940;0;640;3;2;2;2020-07-07;160.00;6.00;1
941;0;305;4;3;3;2020-10-15;305.00;4.00;1
942;3;402;1;0;0;2020-08-31;75.00;8.00;1
943;3;56;4;1;1;2020-09-06;410.00;9.00;2
944;0;935;4;1;1;2020-05-23;370.00;6.00;1
945;2;189;1;2;2;2020-07-25;210.00;9.00;1
946;1;630;3;3;3;2020-07-23;420.00;6.00;1
947;1;809;1;0;0;2020-05-30;165.00;1.00;1
948;2;936;4;2;2;2020-08-29;320.00;9.00;1
949;0;735;0;1;1;2020-09-25;45.00;5.00;3
950;0;19;1;0;0;2020-10-09;310.00;6.00;1
951;2;647;0;1;1;2020-04-06;360.00;5.00;1
952;0;822;6;3;3;2020-07-25;150.00;6.00;1
953;0;633;6;3;3;2020-03-18;185.00;5.00;1
954;1;705;4;3;3;2020-10-21;45.00;4.00;1
955;2;460;2;0;0;2020-07-11;165.00;3.00;1
956;3;571;7;1;1;2020-07-20;335.00;7.00;1
957;0;721;5;0;0;2020-03-22;390.00;9.00;1
958;2;619;8;2;2;2020-07-13;150.00;2.00;1
959;3;307;2;3;3;2020-09-23;355.00;4.00;1
